"Date","5yr x 10yr 1 Month Put ATMF BP Vol","5yr x 10yr 3 Months Put ATMF BP Vol","5yr x 10yr 6 Months Put ATMF BP Vol","5yr x 10yr 9 Months Put ATMF BP Vol","5yr x 10yr 1 Year Put ATMF BP Vol","5yr x 10yr 18 Months Put ATMF BP Vol","5yr x 10yr 2 Years Put ATMF BP Vol","5yr x 10yr 3 Years Put ATMF BP Vol","5yr x 10yr 4 Years Put ATMF BP Vol","5yr x 10yr 5 Years Put ATMF BP Vol"
05-Dec-19,0.87624,0.90431,0.97436,1.00482,1.04723,1.06602,1.069,1.04408,1.01124,0.97297
06-Dec-19,0.88806,0.91943,0.98611,1.01508,1.05595,1.07502,1.07857,1.05176,1.01851,0.97913
09-Dec-19,0.88941,0.91849,0.98021,1.006,1.04441,1.06452,1.0707,1.04516,1.01277,0.97492
10-Dec-19,0.87263,0.89979,0.95998,0.98388,1.02191,1.047,1.05968,1.03468,1.0032,0.966
11-Dec-19,0.85448,0.87969,0.9447,0.96847,1.00979,1.03769,1.05242,1.02809,0.9984,0.96238
12-Dec-19,0.87525,0.88827,0.95242,0.97618,1.01573,1.03409,1.03848,1.01634,0.98704,0.95065
13-Dec-19,0.81831,0.84708,0.91814,0.94884,0.99522,1.01773,1.02653,1.00957,0.98198,0.94676
16-Dec-19,0.83092,0.85388,0.91277,0.94381,0.9872,1.00472,1.01027,1.00047,0.97411,0.94225
17-Dec-19,0.85084,0.86566,0.91159,0.94169,0.98233,1.00316,1.01263,1.00157,0.97511,0.94195
18-Dec-19,0.87583,0.8746,0.90968,0.93734,0.97714,0.99715,1.00525,0.9933,0.96781,0.93589
19-Dec-19,0.88053,0.87931,0.91163,0.93987,0.98021,1.00313,1.01342,0.99755,0.9703,0.93645
20-Dec-19,0.8633,0.86935,0.90869,0.93936,0.98103,1.00399,1.01363,0.99757,0.9708,0.9376
23-Dec-19,0.87332,0.87515,0.9154,0.94585,0.98788,1.00887,1.01724,1.00015,0.97298,0.93969
24-Dec-19,0.89816,0.87602,0.91701,0.94784,0.99095,1.01292,1.02076,1.00117,0.97436,0.94209
26-Dec-19,0.91895,0.9093,0.94687,0.96311,0.99235,1.01187,1.01725,0.99654,0.96852,0.93538
27-Dec-19,0.88996,0.89165,0.93429,0.95371,0.98336,1.00326,1.00861,0.98815,0.9625,0.93409
30-Dec-19,0.90607,0.90554,0.94413,0.96084,0.98908,1.00576,1.00783,0.9861,0.95907,0.92955
31-Dec-19,0.91885,0.90612,0.94651,0.95652,0.98764,1.0055,1.00946,0.98747,0.96219,0.93048
02-Jan-20,0.89709,0.8905,0.94106,0.95772,0.98885,1.00452,1.0062,0.98441,0.95793,0.92544
03-Jan-20,0.91781,0.9254,0.96307,0.97337,1.00346,1.0215,1.02473,1.0018,0.97453,0.94067
06-Jan-20,0.91332,0.9283,0.96568,0.97819,1.0069,1.02733,1.03334,1.00845,0.97886,0.94222
07-Jan-20,0.89894,0.92235,0.97027,0.98595,1.01143,1.03174,1.03782,1.01657,0.98454,0.94653
08-Jan-20,0.89289,0.91937,0.96675,0.9834,1.01149,1.0322,1.03967,1.01732,0.98582,0.95058
09-Jan-20,0.86699,0.89533,0.94927,0.96919,0.99842,1.01937,1.02741,1.00698,0.98052,0.94826
10-Jan-20,0.81047,0.85411,0.913,0.9368,0.9684,0.99409,1.00898,0.99492,0.97634,0.94902
13-Jan-20,0.78636,0.84152,0.90145,0.92679,0.95925,0.98372,0.99637,0.98467,0.96548,0.93855
14-Jan-20,0.76258,0.83393,0.89845,0.92407,0.95654,0.98091,0.99345,0.98477,0.96525,0.93756
15-Jan-20,0.77065,0.84295,0.9045,0.92871,0.96138,0.98818,1.00468,0.99706,0.97567,0.94592
16-Jan-20,0.76627,0.83731,0.89588,0.91898,0.95441,0.9808,0.9974,0.99028,0.97053,0.94212
17-Jan-20,0.78811,0.85085,0.90637,0.92786,0.9629,0.98918,1.00475,0.99429,0.97103,0.93928
21-Jan-20,0.7856,0.85335,0.91106,0.93316,0.96856,0.99493,1.01058,1.00025,0.97838,0.94785
22-Jan-20,0.77469,0.84396,0.90458,0.92845,0.96398,0.99022,1.00508,0.99663,0.97582,0.94658
23-Jan-20,0.79992,0.86351,0.91551,0.9373,0.97508,1.00106,1.01589,1.01073,0.98714,0.95815
24-Jan-20,0.8493,0.89196,0.93577,0.95523,0.99356,1.01648,1.02779,1.02221,0.99729,0.96551
27-Jan-20,0.91559,0.93904,0.97085,0.98085,1.01146,1.03647,1.04866,1.04109,1.01453,0.9797
28-Jan-20,0.90849,0.92632,0.95134,0.96033,0.99238,1.01626,1.02688,1.01739,0.9908,0.95563
29-Jan-20,0.94896,0.95035,0.96871,0.97612,1.00664,1.03168,1.042,1.03225,1.00466,0.96797
30-Jan-20,0.98631,0.98003,0.9966,1.00317,1.03576,1.05608,1.06055,1.04624,1.01589,0.97892
31-Jan-20,1.05511,1.01638,1.02296,1.02567,1.05399,1.07217,1.07363,1.05726,1.02661,0.98759
03-Feb-20,0.998,0.98649,1.00495,1.01405,1.04339,1.06039,1.06058,1.04429,1.01591,0.97979
04-Feb-20,0.94731,0.93476,0.96005,0.98003,1.0102,1.03142,1.03683,1.02263,0.99697,0.96358
05-Feb-20,0.89238,0.90323,0.94023,0.96672,1.00094,1.02289,1.02923,1.01465,0.98766,0.95349
06-Feb-20,0.86478,0.87065,0.91984,0.95556,0.98627,1.01071,1.0204,1.0043,0.97978,0.94643
07-Feb-20,0.93082,0.93176,0.96485,0.98368,1.00956,1.03127,1.03803,1.02054,0.99564,0.9619
10-Feb-20,0.9497,0.9553,0.97981,0.99695,1.02111,1.0401,1.04326,1.02564,1.00134,0.96795
11-Feb-20,0.75552,0.78522,0.84977,0.8845,0.92237,0.94169,0.95285,0.95148,0.95216,0.92862
12-Feb-20,0.73433,0.76771,0.83425,0.86999,0.90918,0.93159,0.94659,0.94543,0.94588,0.92223
13-Feb-20,0.73827,0.76788,0.8317,0.86759,0.90912,0.93275,0.9491,0.94831,0.94761,0.92346
14-Feb-20,0.74643,0.77506,0.83751,0.8727,0.91552,0.93806,0.95323,0.95255,0.95092,0.92568
18-Feb-20,0.73786,0.77794,0.84291,0.8771,0.92037,0.94159,0.95588,0.95478,0.95493,0.93185
19-Feb-20,0.74147,0.77169,0.83462,0.86831,0.91102,0.93446,0.95156,0.9515,0.94975,0.92517
20-Feb-20,0.94642,0.90045,0.89992,0.90487,0.9216,0.94457,0.96105,0.95819,0.95664,0.93203
21-Feb-20,1.01648,0.94306,0.92881,0.92764,0.93945,0.9616,0.97798,0.97326,0.97148,0.94664
24-Feb-20,0.96347,0.96075,0.95479,0.95211,0.96739,0.98866,0.99307,0.99419,0.98223,0.96571
25-Feb-20,0.7706,0.90364,0.93852,0.94392,0.96375,0.97954,0.96847,0.98052,0.96185,0.95548
26-Feb-20,0.98324,0.96962,0.95358,0.94505,0.9544,0.96117,0.95097,0.9543,0.94442,0.92716
27-Feb-20,1.22538,1.19347,0.98728,0.96591,0.96707,0.96545,0.9496,0.94974,0.94103,0.92486
28-Feb-20,1.31237,1.23745,1.08435,1.01516,0.98699,0.98095,0.95859,0.9562,0.94778,0.93323
02-Mar-20,1.31295,1.25584,1.0873,1.02686,1.0035,0.99015,0.96463,0.93417,0.9376,0.92552
03-Mar-20,1.55048,1.34912,1.14281,1.0742,1.03556,0.98768,0.96142,0.93298,0.93476,0.91928
04-Mar-20,1.52493,1.3596,1.21286,1.16425,1.13588,1.09372,1.03932,0.97483,0.93945,0.92049
05-Mar-20,1.92393,1.68888,1.50112,1.42143,1.36916,1.28723,1.19556,1.07208,0.95497,0.93371
06-Mar-20,2.67756,2.3053,1.88051,1.70877,1.59505,1.46426,1.29296,1.1541,1.05989,0.9947
09-Mar-20,2.41762,2.14745,1.78809,1.60929,1.52202,1.35724,1.16385,1.07016,1.052,0.98422
10-Mar-20,2.57812,2.32134,1.91241,1.73592,1.60044,1.45264,1.28429,1.16144,1.12741,1.00438
11-Mar-20,2.67599,2.40007,2.02222,1.8399,1.66724,1.55142,1.40632,1.25502,1.20241,1.06217
12-Mar-20,3.15055,2.72664,2.30813,2.05832,1.83452,1.67535,1.48925,1.29254,1.21511,1.0589
13-Mar-20,3.13108,2.76474,2.33246,2.07319,1.83606,1.64171,1.46289,1.26469,1.16502,1.04011
16-Mar-20,3.14713,2.72737,2.25806,1.98818,1.75888,1.58328,1.42427,1.2391,1.14219,1.021
17-Mar-20,3.13009,2.64874,2.16014,1.89944,1.69181,1.53087,1.38089,1.19971,1.10538,0.98942
18-Mar-20,3.3276,2.81863,2.32417,2.06149,1.84856,1.6527,1.46803,1.25728,1.14509,1.0206
19-Mar-20,3.591,2.99336,2.48838,2.22012,2.00052,1.76439,1.53919,1.30155,1.17713,1.04067
20-Mar-20,3.71449,3.06626,2.52245,2.21761,1.96055,1.73464,1.52409,1.28948,1.16849,1.02115
23-Mar-20,3.72447,3.1189,2.55616,2.24329,1.98209,1.74021,1.51916,1.27739,1.15718,1.00954
24-Mar-20,3.16043,2.73075,2.28617,2.01086,1.78335,1.58289,1.40396,1.19937,1.05426,0.98028
25-Mar-20,2.52034,2.31476,1.9892,1.75962,1.56444,1.41488,1.27411,1.12541,0.9913,0.93188
26-Mar-20,2.47244,2.22373,1.90274,1.6777,1.48649,1.36556,1.24647,1.11158,0.98844,0.93619
27-Mar-20,2.43921,2.16568,1.8396,1.61573,1.42847,1.34458,1.25989,1.12723,1.00377,0.95347
30-Mar-20,2.38203,2.27591,1.95601,1.73736,1.55669,1.47519,1.32593,1.16155,0.99633,0.93971
31-Mar-20,2.27169,2.3017,2.02112,1.82627,1.66911,1.58736,1.3834,1.1946,0.99321,0.93654
01-Apr-20,2.23563,2.25005,1.9822,1.80362,1.65381,1.57849,1.38221,1.19589,0.9964,0.94086
02-Apr-20,2.06555,2.06298,1.83497,1.66568,1.51915,1.40822,1.30768,1.1446,0.99855,0.94133
03-Apr-20,1.96377,1.95949,1.74849,1.59708,1.46539,1.36643,1.27745,1.122,0.98539,0.93493
06-Apr-20,1.70984,1.77405,1.63724,1.50495,1.39706,1.33711,1.25617,1.13282,0.97707,0.93131
07-Apr-20,1.77134,1.78811,1.66616,1.53484,1.43079,1.35306,1.25585,1.13109,0.97609,0.92826
08-Apr-20,1.83775,1.85619,1.71847,1.58875,1.48654,1.38846,1.27185,1.13953,0.97983,0.93048
09-Apr-20,1.86397,1.87958,1.74903,1.62222,1.51869,1.41285,1.29088,1.15923,0.99829,0.94841
