"Date","SOFR 1 Day Mid Rate","SOFR 1 Month Mid Rate","SOFR 2 Months Mid Rate","SOFR 3 Months Mid Rate","SOFR 4 Months Mid Rate","SOFR 5 Months Mid Rate","SOFR 6 Months Mid Rate","SOFR 9 Months Mid Rate","SOFR 18 Months Mid Rate","SOFR 2 Years Mid Rate","SOFR 3 Years Mid Rate","SOFR 4 Years Mid Rate","SOFR 5 Years Mid Rate","SOFR 6 Years Mid Rate","SOFR 7 Years Mid Rate","SOFR 8 Years Mid Rate","SOFR 9 Years Mid Rate","SOFR 10 Years Mid Rate","SOFR 12 Years Mid Rate","SOFR 15 Years Mid Rate","SOFR 20 Years Mid Rate","SOFR 25 Years Mid Rate","SOFR 30 Years Mid Rate","SOFR 35 Years Mid Rate","SOFR 40 Years Mid Rate","SOFR 50 Years Mid Rate","SOFR 60 Years Mid Rate"
15-Oct-19,1.88885,1.77731,1.73111,1.70619,1.66783,1.64227,1.62318,1.56659,1.46273,1.42223,1.38163,1.36134,1.35771,1.36735,1.38363,1.40536,1.42976,1.45516,1.49444,1.53954,1.58461,1.59833,1.59866,1.59231,1.57373,1.53735,1.51724
16-Oct-19,1.89833,1.76635,1.71251,1.68222,1.64452,1.6145,1.58997,1.52968,1.42051,1.38042,1.34191,1.3233,1.32078,1.33231,1.35039,1.37289,1.39837,1.42543,1.4713,1.5233,1.57593,1.59341,1.59727,1.59209,1.57438,1.53978,1.52099
17-Oct-19,1.8922,1.74851,1.70071,1.68633,1.64669,1.61706,1.59759,1.53756,1.43765,1.39815,1.35792,1.33784,1.33272,1.34371,1.36057,1.38376,1.40907,1.43584,1.48258,1.53466,1.58839,1.60648,1.61164,1.60637,1.5886,1.55391,1.53507
18-Oct-19,1.89225,1.74146,1.69754,1.68293,1.64094,1.61518,1.5952,1.5356,1.43652,1.39728,1.35724,1.33743,1.33269,1.34368,1.36055,1.38374,1.40905,1.43582,1.48256,1.53465,1.58838,1.60647,1.61163,1.60636,1.5886,1.55391,1.53507
21-Oct-19,1.89167,1.71862,1.6799,1.66384,1.62279,1.59725,1.57762,1.51975,1.43106,1.3973,1.36785,1.35686,1.36109,1.37719,1.39919,1.42611,1.45526,1.48525,1.53306,1.58641,1.64124,1.65979,1.66541,1.66014,1.64237,1.60705,1.58885
22-Oct-19,1.91156,1.72356,1.68044,1.66129,1.61802,1.58943,1.56794,1.50487,1.40843,1.37514,1.34632,1.33674,1.3408,1.35467,1.3736,1.39861,1.42584,1.45443,1.50138,1.55305,1.60669,1.62381,1.62764,1.62262,1.60456,1.56884,1.55036
23-Oct-19,1.9169,1.71788,1.66983,1.65314,1.60864,1.57833,1.55489,1.49612,1.39502,1.36459,1.33924,1.32187,1.32483,1.33873,1.35824,1.38324,1.41071,1.43938,1.48837,1.54071,1.5951,1.61208,1.61626,1.60944,1.59097,1.55467,1.53581
24-Oct-19,1.91241,1.69136,1.65705,1.64616,1.60343,1.57471,1.55658,1.50531,1.39576,1.36264,1.33533,1.32573,1.32863,1.3433,1.36278,1.38837,1.41581,1.44414,1.4945,1.5483,1.60307,1.62044,1.62503,1.61819,1.59972,1.56341,1.54455
25-Oct-19,1.89621,1.67784,1.64807,1.64524,1.60666,1.58016,1.56271,1.52505,1.42997,1.40052,1.37204,1.36102,1.36152,1.37514,1.39447,1.4197,1.44724,1.47583,1.52462,1.57726,1.63044,1.64798,1.65152,1.64527,1.62666,1.5903,1.57141
28-Oct-19,1.89556,1.65503,1.63687,1.64149,1.60756,1.58322,1.56596,1.52517,1.44885,1.42578,1.40653,1.39897,1.40132,1.41855,1.44085,1.46787,1.49775,1.52809,1.57707,1.63015,1.6833,1.70079,1.70489,1.69866,1.68006,1.64372,1.62485
29-Oct-19,1.73392,1.63841,1.62374,1.62941,1.60054,1.57865,1.56536,1.52398,1.44809,1.42313,1.39995,1.38933,1.38992,1.4047,1.42589,1.45218,1.48012,1.50858,1.55751,1.61031,1.6633,1.68031,1.68429,1.67803,1.65931,1.62288,1.60399
30-Oct-19,1.61585,1.62656,1.63711,1.61312,1.58588,1.56874,1.5514,1.49794,1.42984,1.4015,1.37557,1.36311,1.36207,1.37444,1.39112,1.4149,1.4408,1.46717,1.5124,1.56154,1.61121,1.62691,1.6279,1.62192,1.60308,1.56612,1.54672
31-Oct-19,1.61138,1.62244,1.61872,1.59508,1.55999,1.53374,1.51216,1.46403,1.34726,1.30647,1.26599,1.24816,1.24518,1.25814,1.27698,1.30217,1.32953,1.35728,1.40352,1.45356,1.50508,1.52104,1.52299,1.51623,1.49729,1.45999,1.44035
01-Nov-19,1.61035,1.62141,1.62669,1.60917,1.58327,1.5613,1.54267,1.51891,1.3977,1.3623,1.3234,1.30248,1.2964,1.30926,1.32864,1.35321,1.38026,1.40798,1.45341,1.50258,1.55187,1.56808,1.56971,1.56278,1.54369,1.50621,1.48645
04-Nov-19,1.60375,1.6148,1.62404,1.60785,1.58649,1.56826,1.55126,1.523,1.4289,1.39821,1.36576,1.34977,1.34796,1.36193,1.3824,1.40768,1.43562,1.46435,1.51049,1.55975,1.61036,1.62601,1.62866,1.62223,1.60351,1.5669,1.54775
05-Nov-19,1.59937,1.60986,1.62261,1.60857,1.59064,1.57813,1.56503,1.5344,1.46083,1.43749,1.41648,1.41007,1.41623,1.43316,1.4564,1.48235,1.51083,1.54042,1.58713,1.63731,1.68801,1.70439,1.70657,1.70018,1.68151,1.64502,1.62595
06-Nov-19,1.60095,1.6116,1.62029,1.60175,1.58496,1.56962,1.55432,1.5192,1.43329,1.40639,1.38221,1.37203,1.37422,1.38938,1.41002,1.43495,1.46175,1.48964,1.53592,1.58563,1.63671,1.65262,1.65455,1.64818,1.62953,1.59306,1.57401
07-Nov-19,1.59823,1.60927,1.61858,1.60298,1.58924,1.57707,1.56584,1.5508,1.48204,1.47137,1.47019,1.47218,1.48206,1.498,1.51872,1.54354,1.56984,1.5967,1.64146,1.68885,1.73888,1.75256,1.75262,1.74569,1.72709,1.69069,1.67169
08-Nov-19,1.5883,1.59915,1.61548,1.60119,1.58911,1.57831,1.56712,1.54376,1.47844,1.4648,1.46113,1.46432,1.47542,1.4941,1.51697,1.54347,1.5706,1.5988,1.64535,1.69361,1.74385,1.7584,1.75933,1.75175,1.73314,1.69672,1.67772
12-Nov-19,1.59695,1.60627,1.62195,1.60492,1.58979,1.57886,1.5662,1.52326,1.46482,1.44759,1.44078,1.4446,1.45533,1.47364,1.49603,1.52106,1.54753,1.57499,1.61965,1.66663,1.71479,1.72838,1.7292,1.72179,1.70329,1.66686,1.64785
13-Nov-19,1.59917,1.60821,1.62203,1.60081,1.58794,1.57516,1.56086,1.5093,1.44177,1.41875,1.40362,1.40203,1.41023,1.42956,1.45279,1.47949,1.5065,1.53512,1.58128,1.62999,1.67973,1.69413,1.6957,1.6884,1.66937,1.6337,1.61477
14-Nov-19,1.59128,1.59885,1.61558,1.59494,1.58043,1.56434,1.54842,1.49934,1.41317,1.38247,1.35932,1.35484,1.36128,1.37952,1.40184,1.42793,1.4555,1.48465,1.5309,1.58107,1.63183,1.64667,1.64807,1.64137,1.62233,1.58663,1.56767
15-Nov-19,1.58159,1.59059,1.61166,1.59241,1.57998,1.56654,1.55124,1.49594,1.42017,1.39242,1.37358,1.37588,1.38803,1.40485,1.42645,1.45151,1.47898,1.50686,1.55179,1.5997,1.64884,1.66334,1.66379,1.65707,1.638,1.60228,1.5833
18-Nov-19,1.57498,1.58908,1.60883,1.59085,1.57854,1.56588,1.5495,1.49636,1.40506,1.37033,1.34495,1.34359,1.35341,1.37122,1.39279,1.41876,1.44624,1.47408,1.52164,1.57194,1.62313,1.63783,1.63906,1.63214,1.61291,1.57685,1.55757
19-Nov-19,1.58402,1.60014,1.62157,1.60161,1.58668,1.57329,1.55418,1.49744,1.39679,1.35894,1.32777,1.32415,1.3326,1.34834,1.36818,1.39291,1.4193,1.446,1.4917,1.53965,1.58846,1.6019,1.60151,1.59456,1.5753,1.53957,1.5205
20-Nov-19,1.58195,1.6016,1.62568,1.60121,1.58679,1.57181,1.55116,1.4925,1.3723,1.33107,1.29671,1.28847,1.29368,1.30638,1.32345,1.34647,1.37144,1.3974,1.44309,1.49211,1.54123,1.55559,1.55672,1.54979,1.53056,1.49485,1.47578
21-Nov-19,1.59167,1.61855,1.64013,1.61712,1.60332,1.59,1.5704,1.52237,1.40345,1.36265,1.32945,1.32054,1.32465,1.3377,1.35564,1.37832,1.4032,1.42849,1.47394,1.52275,1.57291,1.58736,1.58702,1.57935,1.55703,1.52073,1.50085
22-Nov-19,1.59318,1.61988,1.64085,1.61814,1.60571,1.59555,1.57737,1.54616,1.4225,1.38058,1.34455,1.33254,1.33371,1.34693,1.36456,1.38723,1.4123,1.43839,1.48218,1.53005,1.57904,1.59324,1.5923,1.58475,1.56252,1.52634,1.50654
25-Nov-19,1.56823,1.6096,1.63753,1.61662,1.60562,1.59688,1.57863,1.55585,1.42788,1.38226,1.34136,1.3282,1.32864,1.34193,1.36065,1.38403,1.40951,1.43605,1.47882,1.52495,1.57246,1.58544,1.58403,1.57628,1.55327,1.51622,1.49627
26-Nov-19,N/A,1.60826,1.63654,1.61456,1.60207,1.59327,1.57402,1.54437,1.41925,1.3709,1.32808,1.31556,1.31744,1.32933,1.34666,1.36879,1.39369,1.41957,1.4622,1.50817,1.55648,1.56927,1.56795,1.55964,1.53154,1.48635,1.4753
27-Nov-19,1.52104,1.63824,1.63822,1.61961,1.60813,1.59385,1.58062,1.56289,1.44704,1.40423,1.36465,1.35357,1.35711,1.36782,1.38448,1.4068,1.43128,1.45642,1.4981,1.5431,1.58936,1.60192,1.59912,1.59022,1.56465,1.51887,1.50785
29-Nov-19,1.51661,1.63684,1.63517,1.61667,1.60579,1.59229,1.57874,1.54965,1.43547,1.39469,1.36198,1.35387,1.35979,1.37369,1.39319,1.41672,1.44315,1.47035,1.51199,1.55602,1.60271,1.61475,1.61263,1.60375,1.57831,1.53261,1.52177
02-Dec-19,1.54626,1.64556,1.63179,1.61464,1.60263,1.58995,1.57538,1.54107,1.44341,1.40761,1.38494,1.38533,1.39781,1.41631,1.43917,1.46621,1.49464,1.52358,1.56941,1.61758,1.66764,1.68118,1.6806,1.67171,1.64564,1.59804,1.58787
03-Dec-19,1.56386,1.64735,1.62371,1.60262,1.58727,1.57146,1.55345,1.50115,1.37451,1.32701,1.28422,1.27416,1.28022,1.29614,1.31769,1.34349,1.37134,1.40019,1.44647,1.49575,1.54533,1.56021,1.56095,1.55203,1.52592,1.47828,1.46613
04-Dec-19,1.58769,1.6414,1.61925,1.60068,1.58854,1.5747,1.55953,1.52038,1.41606,1.37947,1.34861,1.3443,1.35313,1.37104,1.39263,1.4187,1.44673,1.47647,1.52249,1.57078,1.62027,1.63456,1.63524,1.6264,1.60098,1.55342,1.54325
05-Dec-19,1.56977,1.65067,1.6163,1.59912,1.58568,1.56897,1.5559,1.51708,1.4123,1.37774,1.3554,1.35625,1.36876,1.3877,1.41061,1.43691,1.46596,1.49546,1.54238,1.59112,1.64199,1.65705,1.65726,1.64841,1.62236,1.57543,1.56527
06-Dec-19,1.56267,1.66421,1.62564,1.60825,1.59398,1.581,1.56873,1.53216,1.44083,1.41443,1.40058,1.40466,1.41859,1.43792,1.46124,1.48749,1.51584,1.5453,1.59185,1.63975,1.6888,1.70266,1.70228,1.6928,1.66738,1.62046,1.61031
09-Dec-19,1.58546,1.65171,1.6208,1.60369,1.59087,1.57842,1.56609,1.52899,1.43952,1.41272,1.39911,1.40372,1.41806,1.43469,1.4553,1.47918,1.50578,1.53349,1.57686,1.62309,1.6704,1.68314,1.68101,1.67153,1.64674,1.59918,1.58648
10-Dec-19,1.59147,1.65516,1.62326,1.60666,1.59262,1.58095,1.56892,1.53627,1.45629,1.43049,1.41286,1.41216,1.42046,1.43441,1.45282,1.47575,1.50057,1.52638,1.56925,1.61449,1.66083,1.67308,1.6707,1.66181,1.63634,1.5887,1.57588
11-Dec-19,1.59567,1.66126,1.62701,1.61083,1.59727,1.58465,1.57095,1.53528,1.43763,1.40505,1.38095,1.37706,1.38235,1.39534,1.41233,1.43454,1.45879,1.48404,1.52875,1.57617,1.62507,1.63853,1.63753,1.6287,1.60266,1.55557,1.54269
12-Dec-19,1.58934,1.655,1.62153,1.61086,1.60169,1.59096,1.58287,1.55585,1.47962,1.4596,1.45364,1.46162,1.47883,1.49824,1.52094,1.54572,1.57254,1.60057,1.64554,1.69358,1.74166,1.75481,1.75298,1.74425,1.71826,1.67128,1.6585
13-Dec-19,1.5617,1.63379,1.60466,1.59747,1.59179,1.58268,1.57397,1.53959,1.44276,1.41214,1.39184,1.3924,1.40374,1.42157,1.44225,1.46607,1.49209,1.51933,1.56622,1.61476,1.66373,1.67757,1.67788,1.66914,1.64316,1.59617,1.58336
16-Dec-19,1.56024,1.62026,1.60103,1.5946,1.58922,1.58212,1.5753,1.5518,1.47723,1.45915,1.45218,1.4579,1.47613,1.49731,1.52098,1.54681,1.57268,1.5989,1.64388,1.69072,1.73736,1.74965,1.74838,1.73972,1.71399,1.66773,1.65035
17-Dec-19,1.55923,1.62101,1.60069,1.59463,1.58822,1.58003,1.57261,1.54912,1.47694,1.45865,1.45065,1.45809,1.47405,1.49583,1.5204,1.54585,1.57289,1.6002,1.64511,1.69174,1.73824,1.75098,1.75031,1.7396,1.71438,1.66599,1.62486
18-Dec-19,1.5652,1.61626,1.5976,1.59181,1.5859,1.57833,1.57183,1.55094,1.48579,1.46805,1.46488,1.47915,1.50142,1.52556,1.55244,1.57981,1.60788,1.63623,1.68227,1.72948,1.77618,1.78891,1.78678,1.77733,1.75211,1.70245,1.66004
19-Dec-19,1.56786,1.60765,1.59037,1.58526,1.57973,1.57098,1.56586,1.54246,1.47001,1.44787,1.44286,1.45785,1.48077,1.5064,1.53402,1.56217,1.59096,1.61938,1.66676,1.71531,1.76332,1.77629,1.77571,1.76635,1.74121,1.69165,1.64934
20-Dec-19,1.54923,1.60831,1.59126,1.5871,1.58237,1.57419,1.56909,1.54775,1.48237,1.46589,1.46101,1.4737,1.49443,1.52182,1.55064,1.57885,1.60787,1.63639,1.68338,1.73154,1.77858,1.7917,1.79066,1.78128,1.75611,1.70653,1.6642
23-Dec-19,1.5677,1.60872,1.5953,1.59111,1.58661,1.57941,1.57413,1.55583,1.49931,1.48568,1.48532,1.49685,1.51879,1.54406,1.57124,1.59815,1.62575,1.65297,1.69913,1.74621,1.79165,1.80456,1.80328,1.79401,1.76887,1.71942,1.67715
24-Dec-19,1.57308,1.60319,1.59326,1.58897,1.58501,1.57785,1.57289,1.55232,1.4876,1.47118,1.46526,1.47692,1.49699,1.52153,1.54871,1.57475,1.60192,1.62984,1.67654,1.72408,1.77068,1.78348,1.78247,1.77309,1.74804,1.69856,1.65627
26-Dec-19,1.5761,1.61267,1.59724,1.591,1.58615,1.57878,1.57366,1.55293,1.48781,1.47005,1.46195,1.47228,1.49062,1.51536,1.54235,1.56854,1.59605,1.62328,1.66995,1.71726,1.76313,1.77631,1.77584,1.76648,1.74142,1.69198,1.64967
27-Dec-19,2.01396,1.59398,1.58637,1.58241,1.57897,1.57194,1.56708,1.54249,1.46891,1.44563,1.43283,1.44103,1.45966,1.48579,1.51426,1.54182,1.57004,1.5986,1.64508,1.69255,1.73924,1.75209,1.75122,1.7418,1.71669,1.66708,1.62471
30-Dec-19,1.55546,1.5622,1.56674,1.56869,1.56639,1.56329,1.55951,1.539,1.46887,1.44669,1.4394,1.45141,1.47566,1.5063,1.53713,1.56717,1.59665,1.62658,1.67407,1.72274,1.76956,1.78238,1.78091,1.77155,1.74641,1.69688,1.65458
31-Dec-19,1.55144,1.55755,1.55976,1.56042,1.55906,1.55624,1.55361,1.53558,1.47511,1.4536,1.44793,1.46434,1.49228,1.52445,1.55737,1.58831,1.61886,1.64981,1.6997,1.7503,1.79937,1.81378,1.81286,1.80342,1.77822,1.72733,1.68625
02-Jan-20,1.54638,1.55825,1.56316,1.56412,1.56499,1.56319,1.55823,1.53482,1.46778,1.44492,1.43529,1.44554,1.46719,1.49621,1.52666,1.55663,1.58624,1.61539,1.66137,1.70858,1.75368,1.76625,1.76407,1.75453,1.72885,1.67915,1.63844
03-Jan-20,1.55119,1.56634,1.57514,1.57628,1.57609,1.57202,1.56335,1.52973,1.43246,1.39598,1.36983,1.37029,1.38553,1.4085,1.43505,1.46298,1.49084,1.51825,1.56526,1.61276,1.65837,1.67085,1.66933,1.65596,1.63089,1.5818,1.54299
06-Jan-20,1.56057,1.5759,1.5819,1.58274,1.5819,1.57776,1.56876,1.53457,1.43521,1.39667,1.36764,1.3653,1.37821,1.40108,1.42705,1.45521,1.48386,1.51286,1.56029,1.60927,1.65829,1.67255,1.67319,1.66244,1.6374,1.59057,1.55256
07-Jan-20,1.56087,1.57716,1.58353,1.58435,1.58271,1.57874,1.56935,1.53464,1.43692,1.4042,1.38077,1.38007,1.39552,1.41942,1.44666,1.47565,1.50531,1.53553,1.5844,1.63575,1.68744,1.7024,1.70451,1.69236,1.66594,1.61851,1.58009
08-Jan-20,1.56276,1.57503,1.58271,1.58581,1.58484,1.58213,1.57528,1.54622,1.4633,1.4385,1.42315,1.42646,1.44456,1.46992,1.49817,1.52773,1.55783,1.58821,1.6373,1.68846,1.73947,1.75491,1.75645,1.74288,1.71508,1.66494,1.62386
09-Jan-20,1.55979,1.57461,1.58157,1.58438,1.58317,1.57966,1.5736,1.54286,1.45678,1.42956,1.41262,1.41504,1.43023,1.45418,1.48118,1.51057,1.54045,1.57003,1.61855,1.66858,1.71942,1.73449,1.73431,1.722,1.69546,1.63901,1.59035
10-Jan-20,1.56377,1.57926,1.58599,1.58714,1.5849,1.58108,1.57508,1.54581,1.45645,1.42726,1.40315,1.40335,1.41659,1.43728,1.46077,1.48784,1.5151,1.54205,1.58949,1.6389,1.69016,1.70421,1.70282,1.69057,1.66345,1.60616,1.55864
13-Jan-20,1.56115,1.58186,1.58882,1.59196,1.59075,1.58789,1.5822,1.55303,1.46485,1.43639,1.41399,1.41468,1.42842,1.45138,1.4771,1.50548,1.53408,1.56261,1.61035,1.66066,1.71339,1.72659,1.72469,1.71212,1.68473,1.62704,1.57923
14-Jan-20,1.56258,1.58256,1.58893,1.59342,1.59259,1.59011,1.58392,1.55395,1.46068,1.42843,1.40026,1.39596,1.40582,1.42801,1.4532,1.48114,1.5094,1.53775,1.58686,1.63837,1.69071,1.70385,1.7032,1.69119,1.66357,1.60582,1.55841
15-Jan-20,1.5537,1.57715,1.58436,1.59065,1.59053,1.58814,1.58227,1.55192,1.45793,1.42572,1.39494,1.38907,1.39736,1.41601,1.4383,1.46369,1.48995,1.51614,1.56488,1.61567,1.66643,1.67959,1.67904,1.66637,1.63687,1.57846,1.52851
16-Jan-20,1.55385,1.57742,1.58295,1.58797,1.58671,1.58268,1.57649,1.54594,1.45552,1.42767,1.40165,1.39732,1.40607,1.42369,1.44496,1.46931,1.49468,1.52013,1.56789,1.61888,1.66962,1.68404,1.68428,1.67269,1.64413,1.58507,1.53551
17-Jan-20,1.55414,1.57861,1.58341,1.58835,1.58777,1.58505,1.58005,1.55046,1.4661,1.43845,1.41474,1.41019,1.41976,1.44151,1.46695,1.49411,1.52265,1.55124,1.60073,1.65344,1.70544,1.71975,1.71923,1.70786,1.67945,1.61905,1.56944
21-Jan-20,1.54419,1.57381,1.57859,1.58213,1.57908,1.57408,1.56643,1.53289,1.43298,1.39769,1.36636,1.35951,1.36819,1.38846,1.41236,1.43848,1.46611,1.4937,1.54386,1.5971,1.64889,1.66423,1.66497,1.65199,1.62261,1.55962,1.50937
22-Jan-20,1.55455,1.57606,1.57994,1.58452,1.58202,1.5771,1.56994,1.52976,1.4255,1.39071,1.36079,1.35496,1.36434,1.38404,1.40735,1.43311,1.46028,1.48753,1.53565,1.58693,1.63708,1.65076,1.65026,1.63663,1.60725,1.54298,1.49273
23-Jan-20,1.55658,1.57824,1.58157,1.58564,1.58149,1.57371,1.56637,1.52095,1.4126,1.37549,1.34384,1.33764,1.34685,1.36291,1.38256,1.40576,1.43066,1.4555,1.50184,1.55124,1.60073,1.61321,1.61155,1.59797,1.5674,1.50137,1.4506
24-Jan-20,1.54501,1.58248,1.58469,1.58592,1.58029,1.5707,1.56127,1.51023,1.38831,1.34307,1.30129,1.28949,1.29298,1.30793,1.32692,1.34997,1.37459,1.39919,1.44625,1.49642,1.54707,1.56101,1.56078,1.54697,1.51752,1.45132,1.39921
27-Jan-20,1.55951,1.5798,1.57837,1.57523,1.56567,1.5525,1.53959,1.48309,1.34041,1.28568,1.23458,1.21844,1.22136,1.23331,1.25037,1.2716,1.29557,1.32034,1.36711,1.41715,1.46845,1.4825,1.4832,1.46942,1.44001,1.37134,1.31986
28-Jan-20,1.57941,1.58453,1.58367,1.58175,1.57427,1.56368,1.55386,1.50447,1.37015,1.31833,1.26908,1.25002,1.25113,1.26522,1.2844,1.30761,1.33284,1.35884,1.40609,1.45705,1.50945,1.52436,1.52509,1.51195,1.48359,1.41495,1.36408
29-Jan-20,1.62454,1.58969,1.58856,1.58675,1.5791,1.56585,1.55223,1.49425,1.34153,1.28315,1.22867,1.20961,1.21008,1.22474,1.24442,1.26795,1.29368,1.32007,1.36853,1.42032,1.47363,1.48972,1.49099,1.47802,1.44858,1.37936,1.32815
30-Jan-20,1.58265,1.58673,1.58104,1.57297,1.56221,1.54501,1.52866,1.466,1.30554,1.24502,1.1867,1.16556,1.16531,1.17788,1.19674,1.22024,1.24604,1.27236,1.32164,1.37519,1.43017,1.44767,1.44985,1.43673,1.40677,1.33574,1.28455
31-Jan-20,1.58576,1.58985,1.5704,1.55266,1.53392,1.50846,1.4889,1.42176,1.25719,1.19517,1.13869,1.11815,1.11959,1.13584,1.15796,1.18325,1.21111,1.23958,1.29194,1.34921,1.40887,1.4285,1.43269,1.4179,1.38699,1.31616,1.26467
03-Feb-20,1.58231,1.58639,1.57488,1.56404,1.54734,1.52458,1.50632,1.44145,1.27996,1.21638,1.15688,1.13588,1.13505,1.14961,1.16964,1.1939,1.22045,1.24755,1.2962,1.34975,1.40521,1.42248,1.42439,1.41028,1.38004,1.30926,1.25782
04-Feb-20,1.58719,1.59127,1.5844,1.57765,1.56692,1.55245,1.53946,1.48788,1.3451,1.28923,1.23588,1.21921,1.22066,1.23524,1.25552,1.27997,1.30606,1.33279,1.38118,1.43456,1.48942,1.50647,1.50819,1.49398,1.46301,1.38263,1.31338
05-Feb-20,1.59037,1.59426,1.58787,1.58132,1.57112,1.5578,1.54625,1.49948,1.36843,1.31869,1.27337,1.26056,1.26691,1.28407,1.30661,1.33232,1.3597,1.38726,1.43624,1.49011,1.54513,1.56284,1.56467,1.55036,1.51804,1.43625,1.36688
06-Feb-20,1.58821,1.5923,1.58498,1.57831,1.56954,1.55654,1.54528,1.50031,1.37189,1.32251,1.27767,1.26563,1.27083,1.28749,1.30945,1.33446,1.36131,1.38824,1.43555,1.48779,1.54088,1.55653,1.55737,1.5423,1.50944,1.42818,1.35709
07-Feb-20,1.58434,1.58842,1.58064,1.57132,1.55766,1.53896,1.52522,1.47389,1.33554,1.2814,1.23042,1.21408,1.21888,1.23362,1.25357,1.27741,1.30263,1.32798,1.37664,1.43014,1.48445,1.50041,1.5014,1.48456,1.44834,1.36588,1.294
10-Feb-20,1.58342,1.5875,1.57403,1.5607,1.54391,1.52202,1.5049,1.4496,1.30491,1.2471,1.19342,1.17498,1.17774,1.19233,1.21241,1.23622,1.26193,1.28784,1.33775,1.39265,1.448,1.46541,1.46742,1.44876,1.41322,1.33337,1.26219
11-Feb-20,1.58081,1.58489,1.5761,1.5648,1.54887,1.53325,1.51838,1.4696,1.33163,1.2769,1.22694,1.2119,1.21585,1.23198,1.25248,1.27596,1.30137,1.327,1.37282,1.42461,1.47829,1.4933,1.49352,1.47491,1.44065,1.3602,1.28901
12-Feb-20,1.57877,1.58261,1.57481,1.56475,1.55179,1.53694,1.52325,1.47735,1.35134,1.30336,1.26025,1.24908,1.2566,1.27365,1.29541,1.319,1.34462,1.37057,1.41728,1.46992,1.52251,1.53863,1.53978,1.52282,1.48981,1.40689,1.33573
13-Feb-20,1.5829,1.58699,1.57285,1.55789,1.54193,1.52462,1.51006,1.46514,1.3429,1.29669,1.25273,1.2393,1.24307,1.25806,1.27784,1.30051,1.32509,1.35,1.3945,1.44491,1.49543,1.51012,1.51015,1.49373,1.46112,1.3763,1.3062
14-Feb-20,1.57867,1.58274,1.56787,1.55228,1.53543,1.51625,1.49921,1.44838,1.31781,1.26763,1.22047,1.20543,1.20746,1.2223,1.24179,1.26429,1.28875,1.31341,1.35825,1.40896,1.46024,1.47506,1.475,1.45884,1.42392,1.33937,1.25938
18-Feb-20,1.57731,1.58049,1.568,1.55007,1.5298,1.51168,1.49213,1.4351,1.29468,1.24301,1.19426,1.17618,1.17811,1.18894,1.20452,1.22473,1.24703,1.2696,1.31395,1.36421,1.41437,1.42885,1.42819,1.41196,1.37695,1.29223,1.22211
19-Feb-20,1.58088,1.58351,1.58002,1.56505,1.54794,1.53118,1.5131,1.45743,1.31874,1.26721,1.21588,1.19432,1.19361,1.20365,1.21863,1.23833,1.26019,1.28238,1.32504,1.37355,1.42173,1.43584,1.43476,1.41831,1.38313,1.29809,1.22774
20-Feb-20,1.58267,1.5847,1.58009,1.56113,1.54228,1.52187,1.49959,1.43682,1.2885,1.23241,1.17629,1.15784,1.15788,1.16621,1.17955,1.19782,1.21893,1.24039,1.28014,1.3256,1.37174,1.38405,1.38189,1.36246,1.32569,1.23796,1.16833
21-Feb-20,1.57595,1.57812,1.57467,1.55025,1.52477,1.49781,1.47198,1.40083,1.23996,1.18049,1.11993,1.10035,1.09864,1.10585,1.11805,1.13537,1.15557,1.17607,1.21348,1.25614,1.2992,1.31027,1.30671,1.28455,1.24527,1.156,1.08578
24-Feb-20,1.57273,1.57072,1.56112,1.52713,1.49174,1.45809,1.42394,1.33901,1.16308,1.09448,1.02879,1.00787,1.00716,1.01592,1.03028,1.04956,1.0713,1.09311,1.13259,1.1773,1.22252,1.23458,1.2321,1.20959,1.17133,1.08295,1.01124
25-Feb-20,1.56392,1.55389,1.5352,1.49227,1.44903,1.41707,1.37932,1.29021,1.10685,1.03763,0.97742,0.9596,0.96136,0.97319,0.98956,1.01068,1.03377,1.05718,1.09688,1.14109,1.18613,1.19757,1.19564,1.17413,1.13539,1.04973,0.97856
26-Feb-20,N/A,1.55105,1.53281,1.48093,1.43098,1.39211,1.34877,1.25032,1.07159,1.00666,0.95437,0.93878,0.94075,0.9539,0.9712,0.99371,1.01728,1.04095,1.08418,1.13228,1.18009,1.19391,1.19398,1.17241,1.13729,1.04981,0.97905
27-Feb-20,1.57601,1.52647,1.47994,1.42107,1.36122,1.31135,1.26685,1.17,0.99502,0.93403,0.89529,0.89268,0.90422,0.92108,0.94054,0.96351,0.98885,1.0144,1.0596,1.10986,1.16283,1.17793,1.17851,1.15885,1.12505,1.03876,0.96986
28-Feb-20,1.47123,1.35491,1.27456,1.19731,1.12858,1.07571,1.02768,0.93173,0.77462,0.7227,0.69443,0.6972,0.71219,0.73342,0.75611,0.78164,0.80893,0.83448,0.88566,0.94231,0.99697,1.01995,1.02986,1.01215,0.97987,0.89694,0.83034
02-Mar-20,1.42679,1.25819,1.17651,1.09198,1.02133,0.97566,0.92874,0.83909,0.70828,0.67218,0.66391,0.67908,0.70511,0.72918,0.75238,0.77816,0.80541,0.83143,0.88312,0.94221,1.00165,1.02327,1.02904,1.00708,0.97032,0.88298,0.81584
03-Mar-20,1.15486,0.96944,0.88923,0.81914,0.77234,0.74232,0.71287,0.65726,0.57264,0.55568,0.56418,0.58233,0.60953,0.64066,0.67055,0.7025,0.7348,0.76652,0.82791,0.89537,0.96663,0.9941,1.00459,0.98327,0.94562,0.85886,0.7907
